"PVWatts: Hourly PV Performance Data"
"Requested Location:","san francisco"
"Location:","SAN FRANCISCO INTL AP, CA"
"Lat (deg N):","37.62"
"Long (deg W):","122.4"
"Elev (m):","2"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","37.8"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.09"
"Capacity Factor (%)","17.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","11","11","642","242","16.7","4.6","927.015","35.626","757.351","728.39"
"3","11","12","647","253","17.8","6.2","959.297","34.364","788.682","758.331"
"3","11","13","549","250","16.7","8.8","825.157","28.069","699.246","672.772"
"3","11","14","502","246","16.7","8.2","712.162","26.855","606.045","583.321"
"3","11","15","352","212","16.7","8.2","469.126","23.209","403.578","387.978"
"3","11","16","264","123","15.6","11.3","254.082","18.095","218.115","207.816"
"3","11","17","50","55","14.4","9.3","63.616","14.536","54.593","47.995"
"3","11","18","0","0","13.9","7.2","0","13.9","0","0"
"3","11","19","0","0","13.3","5.2","0","13.3","0","0"
"3","11","20","0","0","13.3","4.1","0","13.3","0","0"
"3","11","21","0","0","16.7","6.2","0","16.7","0","0"
"3","11","22","0","0","15","2.1","0","15","0","0"
"3","11","23","0","0","15","2.1","0","15","0","0"
"3","12","0","0","0","12.8","2.1","0","12.8","0","0"
"3","12","1","0","0","12.8","0","0","12.8","0","0"
"3","12","2","0","0","16.1","7.2","0","16.1","0","0"
"3","12","3","0","0","15","10.3","0","15","0","0"
"3","12","4","0","0","15","10.3","0","15","0","0"
"3","12","5","0","0","14.4","8.8","0","14.4","0","0"
"3","12","6","69","8","15","15.5","17.88","14.541","12.502","6.708"
"3","12","7","493","47","15.6","9.8","210.581","17.49","164.184","155.206"
"3","12","8","724","72","16.7","5.7","486.295","24.615","404.901","389.26"
"3","12","9","831","92","18.3","3.6","738.834","34.405","602.716","580.12"
"3","12","10","885","106","20","2.1","931.665","44.4","727.247","699.589"
"3","12","11","879","124","21.1","3.1","1027.615","45.372","799.046","768.229"
"3","12","12","868","149","22.2","1.5","1064.336","52.962","795.028","764.393"
"3","12","13","829","148","23.3","2.6","983.603","48.112","753.801","724.995"
"3","12","14","726","153","23.9","2.1","810.192","45.869","627.002","603.46"
"3","12","15","762","103","23.9","1.5","649.428","43.194","504.311","485.341"
"3","12","16","619","75","23.3","2.1","380.803","33.644","297.816","285.383"
"3","12","17","318","38","21.7","1.5","115.945","24.698","82.797","75.626"
"3","12","18","11","0","18.9","3.1","0.756","17.598","0.224","0"
"3","12","19","0","0","17.2","1.5","0","17.2","0","0"
"3","12","20","0","0","16.1","1.5","0","16.1","0","0"
"3","12","21","0","0","15","0","0","15","0","0"
"3","12","22","0","0","13.3","0","0","13.3","0","0"
"3","12","23","0","0","12.8","1.5","0","12.8","0","0"
"3","13","0","0","0","12.8","0","0","12.8","0","0"
"3","13","1","0","0","10.6","0","0","10.6","0","0"
