Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 07/15  04:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/15  05:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3971085.94336275,0.0,3971085.94336275 
 07/15  06:00:00,217179229.699414,91906800.6038204,16618969.3989531,19298995.2844214,0.0,77195981.1376857,12128098.9357094,30384.3388235294,72000.,0.0,72000. 
 07/15  07:00:00,232265444.630774,85024623.7748011,20214141.4425664,19298995.2844214,0.0,95691277.8409825,12006021.9491793,30384.3388235294,3971482.4165951,0.0,3971482.4165951 
 07/15  08:00:00,291483382.34264,43045120.4892391,27228518.1057995,96494976.4221072,0.0,112678361.037492,12006021.9491793,30384.3388235294,3971984.82863171,0.0,3971984.82863171 
 07/15  09:00:00,290737711.478751,25015417.0192716,36420858.4041852,96494976.4221072,0.0,120770053.345184,12006021.9491793,30384.3388235294,3972729.86125279,0.0,3972729.86125279 
 07/15  10:00:00,282118573.545221,11216217.182439,45068788.4393564,96494976.4221072,0.0,117302185.213316,12006021.9491793,30384.3388235294,3972373.48708425,0.0,3972373.48708425 
 07/15  11:00:00,294143236.496401,4324074.04461313,55893902.2206694,96494976.4221072,0.0,125393877.521008,12006021.9491793,30384.3388235294,3973062.20394548,0.0,3973062.20394548 
 07/15  12:00:00,298823711.793772,2101267.54285836,67421008.1956195,96494976.4221072,0.0,120770053.345184,12006021.9491793,30384.3388235294,3972670.53897111,0.0,3972670.53897111 
 07/15  13:00:00,298673161.878179,607904.870222109,78011469.3043114,96494976.4221072,0.0,111522404.993536,12006021.9491793,30384.3388235294,3972428.4535174,0.0,3972428.4535174 
 07/15  14:00:00,196838825.486713,0.0,79059794.4249543,28948492.9266322,0.0,76794131.8471234,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 07/15  15:00:00,187055037.499582,0.0,73899830.6136482,28948492.9266322,0.0,72170307.6712992,12006021.9491793,30384.3388235294,3971802.31182736,0.0,3971802.31182736 
 07/15  16:00:00,183187434.690945,537406.777187713,68338864.9838675,28948492.9266322,0.0,73326263.7152553,12006021.9491793,30384.3388235294,3971879.5536181,0.0,3971879.5536181 
 07/15  17:00:00,154822735.699713,7501405.62888483,60802704.0236146,9649497.64221072,0.0,64832722.1170006,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 07/15  18:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3971114.35661553,0.0,3971114.35661553 
 07/15  19:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/15  20:00:00,103106467.834299,0.0,0.0,9649497.64221072,35529600.,57896985.8532643,0.0,30384.3388235294,3970951.49140827,0.0,3970951.49140827 
 07/15  21:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/15  22:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970717.20719519,0.0,3970717.20719519 
 07/15  23:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/15  24:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970675.92083746,0.0,3970675.92083746 
 07/16  01:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  02:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  03:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970541.25965612,0.0,3970541.25965612 
 07/16  04:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  05:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970950.91915832,0.0,3970950.91915832 
 07/16  06:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  07:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  08:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970530.1140519,0.0,3970530.1140519 
 07/16  09:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  10:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3970553.47179656,0.0,3970553.47179656 
 07/16  11:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  12:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  13:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,3971021.63287552,0.0,3971021.63287552 
 07/16  14:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  15:00:00,105982763.291693,0.0,32480325.8471814,9649497.64221072,0.0,57896985.8532643,5925569.61021313,30384.3388235294,3970865.49145166,0.0,3970865.49145166 
 07/16  16:00:00,122711269.292795,0.0,46339190.5014146,9649497.64221072,0.0,57896985.8532643,8795210.95708161,30384.3388235294,72000.,0.0,72000. 
 07/16  17:00:00,118004662.65526,0.0,41798153.7426997,9649497.64221072,0.0,57896985.8532643,8629641.07826211,30384.3388235294,3970756.59831884,0.0,3970756.59831884 
 07/16  18:00:00,102357865.664937,0.0,28150179.3463381,9649497.64221072,0.0,57896985.8532643,6630818.4843007,30384.3388235294,72000.,0.0,72000. 
 07/16  19:00:00,67576867.8342986,0.0,0.0,9649497.64221072,0.0,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  20:00:00,103106467.834299,0.0,0.0,9649497.64221072,35529600.,57896985.8532643,0.0,30384.3388235294,3970549.11443951,0.0,3970549.11443951 
 07/16  21:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  22:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,3970549.18435086,0.0,3970549.18435086 
 07/16  23:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/16  24:00:00,120871267.834299,0.0,0.0,9649497.64221072,53294400.,57896985.8532643,0.0,30384.3388235294,72000.,0.0,72000. 
 07/17  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970663.40209972,0.0,3970663.40209972 
 07/17  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/17  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970676.79279275,0.0,3970676.79279275 
 07/17  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/17  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971040.1326841,0.0,3971040.1326841 
 07/17  06:00:00,238303258.255639,97401200.2719875,32366888.5088238,19298995.2844214,0.0,77195981.1376857,12009808.7138965,30384.3388235294,72000.,0.0,72000. 
 07/17  07:00:00,300810738.829991,79071939.3438528,34150964.6687235,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972389.44114353,0.0,3972389.44114353 
 07/17  08:00:00,509368297.370282,31495008.6544037,38136849.7339762,173690957.559793,0.0,253451924.59276,12563172.4905255,30384.3388235294,3974891.32233503,0.0,3974891.32233503 
 07/17  09:00:00,460936410.60028,11169295.3617157,40447883.1746366,173690957.559793,0.0,223397067.449903,12200822.7154079,30384.3388235294,7878114.83969872,0.0,7878114.83969872 
 07/17  10:00:00,449705175.737808,4105494.92766084,43287789.3306025,173690957.559793,0.0,216461331.186166,12129218.3947618,30384.3388235294,7878265.34875971,0.0,7878265.34875971 
 07/17  11:00:00,458645086.682551,207377.37178782,48933214.7757477,173690957.559793,0.0,223397067.449903,12386085.1864966,30384.3388235294,7881358.98372917,0.0,7881358.98372917 
 07/17  12:00:00,463804498.145857,852.710378333813,55980997.4225955,173690957.559793,0.0,221437412.824822,12663893.2894448,30384.3388235294,7882864.6118239,0.0,7882864.6118239 
 07/17  13:00:00,477988360.471819,0.0,62295482.9109576,173690957.559793,0.0,229176847.669683,12794687.9925622,30384.3388235294,7882060.98147707,0.0,7882060.98147707 
 07/17  14:00:00,468848662.485157,0.0,66065460.5623493,173690957.559793,0.0,216461331.186166,12600528.8380246,30384.3388235294,7878855.03884675,0.0,7878855.03884675 
 07/17  15:00:00,474204849.365078,0.0,70935040.2885077,173690957.559793,0.0,216461331.186166,13087135.9917868,30384.3388235294,3974670.57261074,0.0,3974670.57261074 
 07/17  16:00:00,494131164.286616,0.0,78960439.7793144,173690957.559793,0.0,226864935.581771,14584447.0269138,30384.3388235294,7879358.93004842,0.0,7879358.93004842 
 07/17  17:00:00,450185022.80694,0.0,73977648.1502967,135092966.99095,0.0,226061237.000646,15022786.3262237,30384.3388235294,7875799.90029217,0.0,7875799.90029217 
 07/17  18:00:00,294446792.064876,1112810.51320371,54532987.8329706,96494976.4221072,0.0,129665444.234001,12610188.7237693,30384.3388235294,3972845.2045904,0.0,3972845.2045904 
 07/17  19:00:00,278526842.236964,10043758.4162513,39530789.2338653,96494976.4221072,0.0,120417795.882353,12009137.9435637,30384.3388235294,72000.,0.0,72000. 
 07/17  20:00:00,272111081.531316,33609743.2037765,31919545.5883408,57896985.8532643,35529600.,101118800.597931,12006021.9491793,30384.3388235294,3972441.78491433,0.0,3972441.78491433 
 07/17  21:00:00,301080931.756567,52743738.014169,28614425.1790238,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,3971105.70923398,0.0,3971105.70923398 
 07/17  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/17  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970671.00241156,0.0,3970671.00241156 
 07/17  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/18  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970676.67943604,0.0,3970676.67943604 
 07/18  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/18  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/18  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970672.5631241,0.0,3970672.5631241 
 07/18  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/18  06:00:00,223771852.29553,113951308.509331,1220362.73189427,19298995.2844214,0.0,77195981.1376857,12074820.2933739,30384.3388235294,3970950.68311882,0.0,3970950.68311882 
 07/18  07:00:00,297450994.853816,109863160.036401,0.0,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3972438.33314285,0.0,3972438.33314285 
 07/18  08:00:00,494180610.172752,53131128.5974614,1076275.57876638,173690957.559793,0.0,253451924.59276,12799939.5051474,30384.3388235294,3974780.97008268,0.0,3974780.97008268 
 07/18  09:00:00,444239920.757637,29971716.1562695,4807486.9757669,173690957.559793,0.0,223397067.449903,12342308.2770812,30384.3388235294,7878127.06649037,0.0,7878127.06649037 
 07/18  10:00:00,433072618.646491,21913602.4207704,8748345.72267187,173690957.559793,0.0,216461331.186166,12227997.4182655,30384.3388235294,7878165.52706861,0.0,7878165.52706861 
 07/18  11:00:00,434655809.053925,7543986.03529364,17519901.0315686,173690957.559793,0.0,223397067.449903,12473512.638543,30384.3388235294,3976784.01011554,0.0,3976784.01011554 
 07/18  12:00:00,440415630.28952,3219978.74866665,29283496.2777879,173690957.559793,0.0,221437412.824822,12753400.5396266,30384.3388235294,11789074.1407354,0.0,11789074.1407354 
 07/18  13:00:00,455562082.534469,52651.7888278825,39745301.9803985,173690957.559793,0.0,229176847.669683,12865939.1969429,30384.3388235294,7882342.6774154,0.0,7882342.6774154 
 07/18  14:00:00,444596715.510433,0.0,41863610.8231706,173690957.559793,0.0,216461331.186166,12550431.6024794,30384.3388235294,7877549.71773475,0.0,7877549.71773475 
 07/18  15:00:00,442811889.864992,0.0,40010056.4911556,173690957.559793,0.0,216461331.186166,12619160.2890529,30384.3388235294,3974494.78800058,0.0,3974494.78800058 
 07/18  16:00:00,452446535.695216,0.0,38804019.327337,173690957.559793,0.0,226864935.581771,13056238.8874913,30384.3388235294,7879949.53845116,0.0,7879949.53845116 
 07/18  17:00:00,409829618.305237,0.0,35272367.0465091,135092966.99095,0.0,226061237.000646,13372662.9283078,30384.3388235294,3973642.06072192,0.0,3973642.06072192 
 07/18  18:00:00,276137905.796654,9457544.06002941,28483534.7925137,96494976.4221072,0.0,129665444.234001,12006021.9491793,30384.3388235294,3972932.18435811,0.0,3972932.18435811 
 07/18  19:00:00,280107411.322068,27656908.4095026,23501324.320103,96494976.4221072,0.0,120417795.882353,12006021.9491793,30384.3388235294,3972091.33935358,0.0,3972091.33935358 
 07/18  20:00:00,288185692.998187,62780168.9040803,18823731.3549084,57896985.8532643,35529600.,101118800.597931,12006021.9491793,30384.3388235294,3972195.29148008,0.0,3972195.29148008 
 07/18  21:00:00,313003024.953581,77854424.0532379,15425832.3369687,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,3971066.40736301,0.0,3971066.40736301 
 07/18  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/18  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/18  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970676.63176736,0.0,3970676.63176736 
 07/19  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/19  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970661.40318822,0.0,3970661.40318822 
 07/19  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/19  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/19  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970885.24467662,0.0,3970885.24467662 
 07/19  06:00:00,241462614.119407,128056544.586832,4840982.95747565,19298995.2844214,0.0,77195981.1376857,12039725.8141686,30384.3388235294,72000.,0.0,72000. 
 07/19  07:00:00,310066918.198077,117719423.589558,4759659.79110466,57896985.8532643,0.0,117654442.676147,12006021.9491793,30384.3388235294,3971522.99676357,0.0,3971522.99676357 
 07/19  08:00:00,503407764.078983,51443173.899816,12025467.8049442,173690957.559793,0.0,253451924.59276,12765855.8828461,30384.3388235294,7876674.58028499,0.0,7876674.58028499 
 07/19  09:00:00,464066510.033224,31965141.7553877,22659978.7379559,173690957.559793,0.0,223397067.449903,12322980.1913613,30384.3388235294,7877936.3530323,0.0,7877936.3530323 
 07/19  10:00:00,448110709.917342,13264815.7967034,32442406.0523776,173690957.559793,0.0,216461331.186166,12220814.983478,30384.3388235294,3975263.03648885,0.0,3975263.03648885 
 07/19  11:00:00,452922934.668591,3485004.96391124,39825523.5511618,173690957.559793,0.0,223397067.449903,12493996.8049988,30384.3388235294,7879162.13611072,0.0,7879162.13611072 
 07/19  12:00:00,456996437.122599,4577661.60389817,44467032.7650405,173690957.559793,0.0,221437412.824822,12792988.0302217,30384.3388235294,11787398.0576896,0.0,11787398.0576896 
 07/19  13:00:00,464985677.796,429566.689618332,48760374.5781164,173690957.559793,0.0,229176847.669683,12897546.9599658,30384.3388235294,7882674.70218971,0.0,7882674.70218971 
 07/19  14:00:00,452325811.708525,0.0,49561961.0925408,173690957.559793,0.0,216461331.186166,12581177.5312015,30384.3388235294,3974510.53256636,0.0,3974510.53256636 
 07/19  15:00:00,451534450.630735,0.0,48675029.7880898,173690957.559793,0.0,216461331.186166,12676747.7578621,30384.3388235294,7876689.36577369,0.0,7876689.36577369 
 07/19  16:00:00,464611703.332703,0.0,50189358.0332119,173690957.559793,0.0,226864935.581771,13836067.819104,30384.3388235294,7880018.45096883,0.0,7880018.45096883 
 07/19  17:00:00,423501654.831903,0.0,47973991.5960162,135092966.99095,0.0,226061237.000646,14343074.9054669,30384.3388235294,3973308.1816044,0.0,3973308.1816044 
 07/19  18:00:00,281152790.294547,3966535.0217072,38825958.54502,96494976.4221072,0.0,129665444.234001,12169491.7328878,30384.3388235294,3972926.0582523,0.0,3972926.0582523 
 07/19  19:00:00,281444182.671354,18780944.5993196,33714059.4795719,96494976.4221072,0.0,120417795.882353,12006021.9491793,30384.3388235294,3971931.70517508,0.0,3971931.70517508 
 07/19  20:00:00,279249828.553732,44770629.4328988,27897406.3816344,57896985.8532643,35529600.,101118800.597931,12006021.9491793,30384.3388235294,3972136.7902911,0.0,3972136.7902911 
 07/19  21:00:00,308603686.695393,67687272.4470213,21193645.684997,57896985.8532643,53294400.,96494976.4221072,12006021.9491793,30384.3388235294,72000.,0.0,72000. 
 07/19  22:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3970679.1457732,0.0,3970679.1457732 
 07/19  23:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/19  24:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/20  01:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970670.94778782,0.0,3970670.94778782 
 07/20  02:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/20  03:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,3970676.03058571,0.0,3970676.03058571 
 07/20  04:00:00,140170263.11872,0.0,0.0,9649497.64221072,53294400.,77195981.1376857,0.0,30384.3388235294,72000.,0.0,72000. 
 07/20  05:00:00,149819760.760931,0.0,0.0,19298995.2844214,53294400.,77195981.1376857,0.0,30384.3388235294,3971092.60780281,0.0,3971092.60780281 
